price	city	neighborhood	bedrooms	garage
R$ 189.000,00	araucária	iguaçu	2	1
R$ 310.000,00	araucária	centro	2	1
R$ 194.000,00	curitiba	santa cândida	2	1
R$ 3.850.000,00	curitiba	ecoville	4	4
R$ 2.712.000,00	curitiba	ecoville	3	4
R$ 2.980.000,00	curitiba	ecoville	3	4
R$ 1.640.000,00	curitiba	champagnat	3	3
R$ 3.933.000,00	curitiba	ecoville	4	4
R$ 175.000,00	são josé dos pinhais	boneca do iguacu	2	1
R$ 3.900.000,00	curitiba	batel	4	4
R$ 225.000,00	curitiba	alto boqueirão	2	2
R$ 1.050.000,00	curitiba	batel	2	1
R$ 299.000,00	araucária	centro	2	1
R$ 1.526.112,00	curitiba	cabral	3	2
R$ 1.037.442,00	curitiba	batel	1	1
R$ 1.150.000,00	curitiba	batel	4	2
R$ 520.000,00	curitiba	alto da rua xv	2	1
R$ 950.000,00	curitiba	batel	4	2
R$ 1.590.000,00	curitiba	juvevê	3	3
R$ 1.200.000,00	curitiba	juvevê	3	2
R$ 401.000,00	curitiba	centro	2	1
R$ 9.048.629,00	curitiba	cabral	4	4
R$ 230.000,00	curitiba	uberaba	2	2
R$ 162.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 135.000,00	curitiba	campo comprido	2	1
R$ 220.000,00	são josé dos pinhais	jardim monte líbano	2	1
R$ 2.500.000,00	curitiba	batel	4	4
R$ 1.280.000,00	curitiba	cabral	4	3
R$ 1.150.000,00	curitiba	ahú	3	2
R$ 150.000,00	curitiba	sítio cercado	2	
R$ 1.450.000,00	curitiba	ecoville	3	2
R$ 150.000,00	araucária	centro	3	0
R$ 310.000,00	araucária	centro	2	1
R$ 580.000,00	curitiba	juvevê	2	1
R$ 300.000,00	araucária	vila nova	2	2
R$ 830.000,00	curitiba	batel	3	2
R$ 630.000,00	curitiba	portão	3	1
R$ 1.500.000,00	curitiba	bigorrilho	4	3
R$ 580.000,00	curitiba	mercês	3	1
R$ 320.000,00	curitiba	guaíra	3	1
R$ 160.000,00	araucária	centro	3	0
R$ 250.000,00	araucária	centro	2	0
R$ 275.000,00	curitiba	centro	1	1
R$ 656.910,00	curitiba	cabral	2	2
R$ 450.000,00	curitiba	capão raso	3	1
R$ 112.000,00	araucária	boqueirão	2	1
R$ 2.800.000,00	curitiba	batel	3	4
R$ 1.790.000,00	curitiba	bigorrilho	3	3
R$ 150.000,00	araucária	iguaçu	2	1
R$ 1.300.000,00	curitiba	centro	5	2
R$ 270.000,00	curitiba	atuba	2	2
R$ 3.680.000,00	curitiba	ecoville	4	4
R$ 1.500.000,00	curitiba	centro	4	2
R$ 349.000,00	curitiba	alto da glória	3	1
R$ 198.000,00	curitiba	tingui	2	1
R$ 175.000,00	curitiba	bairro alto	3	1
R$ 210.000,00	araucária	cachoeira	2	1
R$ 155.000,00	araucária	centro	3	1
R$ 140.000,00	araucária	capela velha	2	0
R$ 4.805.300,00	curitiba	batel	4	5
R$ 380.000,00	curitiba	juvevê	2	1
R$ 299.000,00	curitiba	centro	3	
R$ 470.000,00	curitiba	batel	2	1
R$ 160.000,00	curitiba	centro	1	0
R$ 155.000,00	são josé dos pinhais	cidade jardim	2	1
R$ 125.000,00	araucária	tindiquera	2	0
R$ 1.358.746,00	curitiba	seminário	3	0
R$ 2.700.000,00	curitiba	cabral	3	3
R$ 994.000,00	curitiba	juvevê	2	2
R$ 1.009.222,00	curitiba	ecoville	3	2
R$ 550.000,00	curitiba	centro	3	2
R$ 2.690.000,00	curitiba	água verde	4	3
R$ 215.000,00	curitiba	xaxim	2	1
R$ 848.000,00	curitiba	campo comprido	3	2
R$ 185.190,00	curitiba	santa cândida	3	1
R$ 160.900,00	colombo	roça grande	3	1
R$ 430.000,00	curitiba	cristo rei	3	1
R$ 4.955.600,00	curitiba	batel	3	5
R$ 206.600,00	curitiba	santa cândida	3	1
R$ 1.790.000,00	curitiba	batel	4	4
R$ 1.209.267,00	curitiba	batel	0	2
R$ 1.625.711,00	curitiba	batel	0	2
R$ 500.000,00	curitiba	champagnat	3	0
R$ 514.000,00	curitiba	centro	2	1
R$ 336.000,00	curitiba	capão raso	3	1
R$ 2.700.000,00	curitiba	batel	4	3
R$ 1.680.000,00	curitiba	juvevê	3	3
R$ 917.751,00	curitiba	centro cívico	3	2
R$ 957.328,00	curitiba	centro cívico	3	2
R$ 910.397,00	curitiba	centro cívico	3	2
R$ 580.000,00	curitiba	alto da rua xv	3	2
R$ 760.000,00	curitiba	centro	2	2
R$ 839.760,00	curitiba	ecoville	3	2
R$ 2.498.000,00	curitiba	champagnat	4	3
R$ 3.980.000,00	curitiba	cabral	4	4
R$ 3.700.000,00	curitiba	ahú	4	4
R$ 485.000,00	curitiba	alto da rua xv	3	2
R$ 0,00	curitiba	batel	4	3
R$ 0,00	curitiba	batel	4	3
R$ 140.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 389.000,00	curitiba	xaxim	3	1
R$ 529.100,00	curitiba	alto da glória	2	1
R$ 667.600,00	curitiba	mercês	2	2
R$ 2.550.000,00	curitiba	bigorrilho	3	3
R$ 162.000,00	curitiba	fazendinha	2	1
R$ 163.000,00	araucária	sabiá	2	1
R$ 6.774.910,00	curitiba	cabral	4	4
R$ 6.030.488,00	curitiba	cabral	4	4
R$ 190.000,00	são josé dos pinhais	santos dumont	2	1
R$ 1.580.000,00	curitiba	água verde	4	2
R$ 1.600.000,00	curitiba	batel	3	3
R$ 150.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 3.498.000,00	curitiba	ecoville	4	5
R$ 358.500,00	curitiba	portão	3	1
R$ 349.100,00	curitiba	novo mundo	3	2
R$ 350.000,00	curitiba	água verde	2	1
R$ 629.100,00	curitiba	batel	3	1
R$ 964.189,00	curitiba	água verde	2	2
R$ 1.000.527,00	curitiba	água verde	2	2
R$ 432.500,00	curitiba	cristo rei	2	2
R$ 187.500,00	curitiba	fazendinha	2	1
R$ 588.200,00	curitiba	bigorrilho	2	2
R$ 600.000,00	curitiba	cabral	4	2
R$ 160.000,00	curitiba	bairro alto	3	1
R$ 330.000,00	curitiba	atuba	3	2
R$ 210.000,00	curitiba	santa cândida	2	1
R$ 394.900,00	curitiba	capão raso	2	1
R$ 390.000,00	curitiba	são francisco	3	3
R$ 335.000,00	araucária	centro	3	1
R$ 145.000,00	curitiba	sítio cercado	2	1
R$ 1.444.300,00	curitiba	mercês	3	2
R$ 1.221.359,00	curitiba	bigorrilho	2	2
R$ 1.711.283,00	curitiba	bigorrilho	3	3
R$ 8.348.920,00	curitiba	ecoville	4	5
R$ 700.000,00	curitiba	bigorrilho	3	2
R$ 3.154.266,16	curitiba	cabral	4	4
R$ 8.066.410,89	curitiba	barigui	4	5
R$ 774.300,00	curitiba	mercês	2	2
R$ 1.290.500,00	curitiba	mercês	3	2
R$ 1.210.700,00	curitiba	mercês	3	2
R$ 1.118.700,00	curitiba	mercês	2	2
R$ 858.500,00	curitiba	mercês	2	2
R$ 907.600,00	curitiba	mercês	2	1
R$ 650.000,00	curitiba	água verde	3	2
R$ 1.455.000,00	curitiba	cabral	3	2
R$ 5.119.900,00	curitiba	batel	3	4
R$ 410.000,00	curitiba	água verde	3	1
R$ 265.000,00	curitiba	vila izabel	3	1
R$ 620.000,00	curitiba	seminário	3	2
R$ 1.359.500,00	curitiba	água verde	3	2
R$ 669.000,00	curitiba	batel	3	1
R$ 215.000,00	curitiba	centro	1	
R$ 107.000,00	araucária	iguaçu	2	1
R$ 1.121.000,00	curitiba	batel	3	2
R$ 220.000,00	curitiba	pilarzinho	2	1
R$ 995.000,00	curitiba	cabral	3	2
R$ 180.000,00	são josé dos pinhais	parque da fonte	3	1
R$ 180.000,00	são josé dos pinhais	parque da fonte	3	1
R$ 180.000,00	são josé dos pinhais	parque da fonte	3	1
R$ 878.288,00	curitiba	bacacheri	3	2
R$ 897.279,00	curitiba	bacacheri	3	2
R$ 320.000,00	são josé dos pinhais	cidade jardim	3	3
R$ 200.000,00	são josé dos pinhais	boneca do iguacu	2	1
R$ 260.000,00	colombo	atuba	3	2
R$ 988.050,00	curitiba	ecoville	3	2
R$ 1.122.142,50	curitiba	mossunguê	3	2
R$ 595.000,00	curitiba	vila izabel	3	2
R$ 1.980.000,00	curitiba	alto da rua xv	3	3
R$ 309.000,00	curitiba	capão raso	3	1
R$ 715.000,00	curitiba	vila izabel	3	2
R$ 560.175,00	curitiba	vila izabel	2	1
R$ 250.000,00	curitiba	santa quitéria	3	1
R$ 715.883,00	curitiba	vila izabel	2	2
R$ 603.887,00	curitiba	vila izabel	2	2
R$ 1.600.000,00	curitiba	ecoville	3	4
R$ 890.000,00	curitiba	vila izabel	3	2
R$ 530.000,00	curitiba	bigorrilho	3	1
R$ 230.000,00	curitiba	jardim botânico	2	1
R$ 9.000.000,00	curitiba	ecoville	4	5
R$ 950.000,00	curitiba	batel	4	3
R$ 949.900,00	são josé dos pinhais	centro	4	2
R$ 350.000,00	curitiba	centro	2	1
R$ 976.000,00	curitiba	champagnat		2
R$ 1.508.800,00	curitiba	champagnat		2
R$ 295.000,00	curitiba	juvevê	2	1
R$ 350.000,00	curitiba	cristo rei	3	1
R$ 220.000,00	curitiba	cajuru	3	1
R$ 1.099.000,00	curitiba	água verde	2	2
R$ 4.100.000,00	curitiba	batel	4	4
R$ 4.551.413,00	curitiba	batel	3	4
R$ 440.000,00	curitiba	portão	3	1
R$ 389.000,00	curitiba	xaxim	3	1
R$ 410.000,00	curitiba	centro	1	1
R$ 175.000,00	araucária	capela velha	2	1
R$ 170.000,00	araucária	capela velha	2	1
R$ 1.497.357,00	curitiba	água verde	3	2
R$ 235.000,00	curitiba	campo comprido	2	2
R$ 175.000,00	curitiba	tingui	2	1
R$ 610.200,00	curitiba	alto da glória	2	1
R$ 488.700,00	curitiba	alto da glória	2	1
R$ 754.400,00	curitiba	mercês	2	2
R$ 393.000,00	curitiba	capão raso	2	1
R$ 2.850.000,00	curitiba	batel	4	4
R$ 2.759.154,00	curitiba	água verde	3	2
R$ 128.000,00	araucária	costeira	2	1
R$ 160.000,00	curitiba	cajuru	2	1
R$ 729.568,43	curitiba	alto da rua xv	2	
R$ 318.000,00	curitiba	água verde	2	1
R$ 6.000.000,00	curitiba	ecoville	4	5
R$ 300.000,00	curitiba	jardim botânico	3	1
R$ 439.000,00	curitiba	vila izabel	3	1
R$ 3.562.145,00	curitiba	ecoville	4	4
R$ 2.216.600,00	curitiba	água verde	3	2
R$ 969.600,00	curitiba	água verde	3	2
R$ 953.500,00	curitiba	centro	3	2
R$ 823.950,00	curitiba	centro	3	2
R$ 908.650,00	curitiba	centro	3	2
R$ 1.200.000,00	curitiba	ahú	4	2
R$ 261.980,00	curitiba	portão	3	1
R$ 3.149.300,00	curitiba	cabral	3	3
R$ 1.590.000,00	curitiba	batel	4	3
R$ 105.000,00	colombo	das graças	2	1
R$ 885.000,00	curitiba	ecoville	3	2
R$ 126.900,00	curitiba	cidade industrial de curitiba	2	1
R$ 457,79	curitiba	capão raso	3	1
R$ 958.900,00	curitiba	ecoville	3	2
R$ 145.000,00	araucária	iguaçu	2	0
R$ 844.400,00	curitiba	centro	2	2
R$ 700.400,00	curitiba	centro	3	2
R$ 169.640,00	araucária	costeira	2	2
R$ 280.000,00	são josé dos pinhais	costeira	2	1
R$ 1.990.000,00	curitiba	água verde	4	3
R$ 140.000,00	curitiba	sítio cercado	2	
R$ 265.000,00	curitiba	tingui	2	1
R$ 149.900,00	curitiba	campo comprido		
R$ 145.000,00	araucária	iguaçu	2	1
R$ 180.000,00	araucária	iguaçu	2	0
R$ 890.000,00	curitiba	cristo rei	2	2
R$ 180.000,00	curitiba	capão raso	2	1
R$ 130.700,00	araucária	thomaz coelho	2	1
R$ 139.900,00	colombo	paloma	2	1
R$ 3.950.000,00	curitiba	hugo lange	3	5
R$ 951.090,00	curitiba	campina do siqueira	3	2
R$ 823.950,00	curitiba	batel	3	
R$ 195.000,00	curitiba	alto boqueirão	2	1
R$ 1.113.095,13	curitiba	batel	2	2
R$ 592.905,57	curitiba	xaxim	2	2
R$ 437.000,00	curitiba	cristo rei	2	1
R$ 777.200,00	curitiba	batel	3	1
R$ 4.400.000,00	curitiba	batel		4
R$ 1.399.000,00	curitiba	juvevê	3	3
R$ 494.113,00	curitiba	boa vista	2	1
R$ 668.000,00	curitiba	alto da glória	3	2
R$ 0,00	curitiba	ecoville	4	8
R$ 475.000,00	curitiba	novo mundo	3	1
R$ 3.990.000,00	curitiba	batel	3	3
R$ 310.000,00	curitiba	xaxim	2	
R$ 1.250.000,00	curitiba	batel	3	2
R$ 200.000,00	curitiba	alto da glória	1	0
R$ 1.545.000,00	curitiba	cabral	3	2
R$ 500.000,00	araucária	centro	3	1
R$ 530.000,00	araucária	centro	3	1
R$ 4.351.700,00	curitiba	cabral		4
R$ 2.805.700,00	curitiba	cabral		3
R$ 636.700,00	curitiba	centro	2	1
R$ 914.400,00	curitiba	centro	3	1
R$ 150.000,00	são josé dos pinhais	santo antonio	2	1
R$ 140.000,00	araucária	estação	2	1
R$ 2.620.000,00	curitiba	juvevê	4	3
R$ 345.000,00	curitiba	bacacheri	2	1
R$ 1.206.000,00	curitiba	batel	3	2
R$ 130.000,00	araucária	tindiquera	2	0
R$ 620.000,00	curitiba	são francisco	3	1
R$ 1.310.000,00	curitiba	são francisco	3	1
R$ 618.000,00	curitiba	alto da glória	3	1
R$ 165.000,00	araucária	centro	2	1
R$ 192.000,00	curitiba	pinheirinho	2	1
R$ 1.700.000,00	curitiba	água verde	2	2
R$ 225.000,00	curitiba	santa cândida	2	1
R$ 670.000,00	são josé dos pinhais	sao cristovao	4	2
R$ 1.048.300,00	curitiba	alto da glória	3	2
R$ 935.000,00	curitiba	água verde	4	2
R$ 153.000,00	araucária	iguaçu	2	1
R$ 861.100,00	curitiba	alto da glória	2	2
R$ 164.900,00	araucária	tindiquera	2	1
R$ 240.000,00	curitiba	seminário	2	1
R$ 480.000,00	curitiba	rebouças	3	1
R$ 145.000,00	são josé dos pinhais	italia	2	1
R$ 168.900,00	araucária	capela velha	2	1
R$ 174.900,00	araucária	tindiquera	2	1
R$ 280.000,00	são josé dos pinhais	são francisco		1
R$ 280.000,00	são josé dos pinhais	são francisco	3	1
R$ 189.000,00	são josé dos pinhais	cruzeiro	2	1
R$ 774.910,00	curitiba	campo comprido	3	2
R$ 1.035.700,00	curitiba	alto da glória	2	2
R$ 1.720.000,00	curitiba	água verde	4	4
R$ 179.900,00	araucária	centro	3	1
R$ 2.550.000,00	curitiba	centro	3	3
R$ 399.000,00	curitiba	novo mundo	3	1
R$ 429.000,00	curitiba	novo mundo	3	1
R$ 239.000,00	curitiba	fazendinha	2	1
R$ 230.900,00	araucária	fazenda velha	2	1
R$ 236.900,00	araucária	fazenda velha	3	1
R$ 168.000,00	curitiba	sítio cercado	2	1
R$ 1.399.000,00	curitiba	alto da glória	3	3
R$ 190.000,00	araucária	iguaçu	2	1
R$ 725.200,00	curitiba	bacacheri	3	2
R$ 189.690,00	araucária	tindiquera	2	1
R$ 189.490,00	araucária	tindiquera	2	1
R$ 305.900,00	curitiba	campo comprido	2	1
R$ 308.900,00	curitiba	campo comprido	2	1
R$ 390.900,00	curitiba	campo comprido	2	
R$ 309.900,00	curitiba	campo comprido	2	1
R$ 314.900,00	curitiba	campo comprido	2	1
R$ 315.900,00	curitiba	campo comprido	2	1
R$ 363.900,00	curitiba	campo comprido	2	1
R$ 296.900,00	curitiba	campo comprido	2	1
R$ 318.900,00	curitiba	campo comprido	2	1
R$ 311.900,00	curitiba	campo comprido	2	1
R$ 391.900,00	curitiba	campo comprido	2	1
R$ 305.900,00	curitiba	campo comprido	2	1
R$ 379.900,00	curitiba	campo cumprido	2	1
R$ 300.900,00	curitiba	campo comprido	2	1
R$ 286.900,00	curitiba	campo comprido	2	1
R$ 290.900,00	curitiba	campo comprido	2	1
R$ 295.900,00	curitiba	campo comprido	2	1
R$ 301.900,00	curitiba	campo comprido	2	1
R$ 415.900,00	curitiba	campo comprido	2	1
R$ 377.900,00	curitiba	campo comprido	2	1
R$ 366.900,00	curitiba	campo comprido	2	1
R$ 297.900,00	curitiba	campo comprido	2	1
R$ 304.900,00	curitiba	campo comprido	2	1
R$ 367.900,00	curitiba	campo comprido	2	1
R$ 306.900,00	curitiba	campo comprido	2	1
R$ 322.900,00	curitiba	campo comprido	2	1
R$ 307.946,00	curitiba	campo comprido	2	1
R$ 383.900,00	curitiba	campo comprido	2	1
R$ 364.900,00	curitiba	campo comprido	2	1
R$ 310.900,00	curitiba	campo comprido	2	1
R$ 294.900,00	curitiba	bacacheri	2	1
R$ 295.900,00	curitiba	bacacheri	2	1
R$ 324.900,00	curitiba	bacacheri	2	2
R$ 320.900,00	curitiba	bacacheri	2	1
R$ 296.961,00	curitiba	bacacheri	2	1
R$ 300.900,00	curitiba	bacacheri	2	1
R$ 299.900,00	curitiba	bacacheri	2	1
R$ 298.900,00	curitiba	bacacheri	2	1
R$ 293.900,00	curitiba	bacacheri	2	1
R$ 296.900,00	curitiba	bacacheri	2	1
R$ 297.900,00	curitiba	bacacheri	2	1
R$ 299.947,00	curitiba	bacacheri	2	1
R$ 336.900,00	curitiba	bacacheri	2	1
R$ 302.900,00	curitiba	bacacheri	2	1
R$ 341.900,00	curitiba	bacacheri		
R$ 316.979,00	curitiba	bacacheri	2	1
R$ 329.900,00	curitiba	bacacheri	2	1
R$ 235.490,00	curitiba	novo mundo	2	1
R$ 232.490,00	curitiba	novo mundo	2	1
R$ 228.490,00	curitiba	novo mundo	2	1
R$ 219.490,00	curitiba	novo mundo	2	1
R$ 146.900,00	curitiba	campo santana	2	1
R$ 1.810.525,00	curitiba	ecoville	3	3
R$ 651.000,00	curitiba	mercês	3	1
R$ 145.000,00	araucária	iguaçu	2	0
R$ 4.600.000,00	curitiba	batel	4	4
R$ 180.000,00	araucária	estação	2	1
R$ 368.000,00	curitiba	rebouças	2	1
R$ 270.000,00	curitiba	centro cívico	1	1
R$ 1.837.900,00	curitiba	água verde	3	3
R$ 5.484.276,00	curitiba	cabral	3	4
R$ 249.000,00	curitiba	centro	2	1
R$ 602.144,00	curitiba	bigorrilho	2	2
R$ 1.750.000,00	curitiba	cabral	3	3
R$ 4.185.288,00	curitiba	cabral	4	4
R$ 4.517.289,00	curitiba	cabral	4	3
R$ 5.468.896,81	curitiba	batel	4	4
R$ 274.000,00	curitiba	novo mundo	2	1
R$ 430.000,00	curitiba	cristo rei	3	1
R$ 4.880.150,41	curitiba	barigui	4	4
R$ 6.930.936,58	curitiba	barigui	4	5
R$ 1.056.512,00	curitiba	são francisco	2	2
R$ 441.983,15	curitiba	são francisco	1	1
R$ 1.300.000,00	curitiba	batel	4	3
R$ 165.000,00	araucária	capela velha	2	1
R$ 150.600,00	são josé dos pinhais	costeira	2	1
R$ 250.000,00	são josé dos pinhais	afonso pena	3	1
R$ 150.000,00	fazenda rio grande	jardim veneza	2	1
R$ 450.000,00	curitiba	batel	2	1
R$ 6.950.000,00	curitiba	batel	4	4
R$ 1.150.000,00	curitiba	batel	4	2
R$ 380.000,00	são josé dos pinhais	centro	3	1
R$ 140.000,00	curitiba	uberaba	2	1
R$ 140.000,00	araucária	tindiquera	2	1
R$ 340.000,00	são josé dos pinhais	centro	3	1
R$ 360.000,00	são josé dos pinhais	afonso pena	3	1
R$ 210.000,00	curitiba	santa cândida	2	1
R$ 250.000,00	curitiba	tingui	2	1
R$ 160.000,00	colombo	guaraituba	3	1
R$ 787.200,00	curitiba	alto da glória	2	1
R$ 1.190.000,00	curitiba	água verde	4	2
R$ 911.200,00	curitiba	alto da glória	3	2
R$ 269.000,00	são josé dos pinhais	pedro moro	2	1
R$ 180.000,00	curitiba	são francisco	1	
R$ 169.000,00	curitiba	fazendinha	3	1
R$ 258.000,00	curitiba	novo mundo	2	
R$ 1.750.000,00	curitiba	bigorrilho	4	3
R$ 4.750.000,00	curitiba	batel	3	5
R$ 2.700.000,00	curitiba	ecoville	4	4
R$ 990.000,00	curitiba	bigorrilho	3	3
R$ 3.500.000,00	curitiba	campina do siqueira	4	4
R$ 130.000,00	curitiba	santa cândida	2	1
R$ 696.400,00	curitiba	centro	2	1
R$ 1.012.300,00	curitiba	centro	3	1
R$ 565.700,00	curitiba	cristo rei	2	2
R$ 153.000,00	araucária	iguaçu	2	1
R$ 173.900,00	araucária	centro	2	0
R$ 530.000,00	araucária	centro	3	1
R$ 299.000,00	araucária	porto das laranjeiras	2	1
R$ 290.000,00	araucária	centro	2	1
R$ 295.000,00	araucária	boqueirão	2	1
R$ 600.000,00	curitiba	cabral	3	2
R$ 325.000,00	araucária	iguaçu	3	1
R$ 1.251.000,00	curitiba	água verde	3	2
R$ 1.620.000,00	curitiba	água verde	3	2
R$ 1.420.000,00	curitiba	água verde	4	3
R$ 1.737.000,00	curitiba	água verde	4	3
R$ 534.000,00	são josé dos pinhais	centro	3	2
R$ 270.000,00	são josé dos pinhais	silveira da motta	2	1
R$ 539.000,00	curitiba	vila izabel	3	1
R$ 765.922,00	curitiba	cabral	3	2
R$ 922.694,40	curitiba	bigorrilho	3	2
R$ 4.535.711,57	curitiba	batel	4	4
R$ 150.000,00	são josé dos pinhais	roseira	1	1
R$ 285.000,00	curitiba	portão	3	1
R$ 480.000,00	curitiba	centro cívico	4	1
R$ 285.000,00	são josé dos pinhais	boneca do iguacu	3	1
R$ 817.539,00	curitiba	bigorrilho	2	2
R$ 1.137.218,00	curitiba	bigorrilho	3	2
R$ 2.746.645,35	curitiba	juvevê	4	3
R$ 1.678.194,00	curitiba	bigorrilho	3	2
R$ 3.264.738,00	curitiba	cabral	4	3
R$ 1.221.300,00	curitiba	batel	2	2
R$ 265.000,00	curitiba	vila izabel	2	2
R$ 275.766,01	curitiba	centro	3	
R$ 1.280.383,95	curitiba	ecoville	3	2
R$ 1.867.050,17	curitiba	ahú	3	3
R$ 529.000,00	curitiba	vila izabel	2	1
R$ 1.021.713,00	curitiba	alto da rua xv	3	2
R$ 1.400.000,00	curitiba	cristo rei	4	3
R$ 154.900,00	araucária	passaúna	2	1
R$ 170.000,00	araucária	centro	2	1
R$ 1.985.000,00	curitiba	batel	3	2
R$ 139.000,00	são josé dos pinhais	afonso pena	2	1
R$ 169.900,00	são josé dos pinhais	afonso pena	2	1
R$ 2.700.000,00	curitiba	cabral	4	4
R$ 1.688.448,59	curitiba	ahú	3	3
R$ 1.150.915,68	curitiba	ecoville	2	2
R$ 855.000,00	curitiba	ahú	3	2
R$ 965.266,00	curitiba	juvevê	2	2
R$ 140.000,00	curitiba	barreirinha	2	1
R$ 1.398.000,00	curitiba	juvevê	3	2
R$ 796.099,87	curitiba	água verde	2	2
R$ 4.181.185,50	curitiba	ecoville	4	3
R$ 4.092.159,83	curitiba	batel	3	
R$ 699.000,00	curitiba	cabral	3	2
R$ 890.000,00	curitiba	alto da rua xv	3	2
R$ 150.000,00	curitiba	sítio cercado	2	1
R$ 185.000,00	são josé dos pinhais	afonso pena	2	1
R$ 671.624,42	curitiba	campina do siqueira	2	1
R$ 3.300.000,00	curitiba	bigorrilho	3	3
R$ 2.850.000,00	curitiba	cabral	4	4
R$ 185.000,00	são josé dos pinhais	afonso pena	1	
R$ 239.000,00	curitiba	atuba	2	1
R$ 820.781,14	curitiba	champagnat	3	2
R$ 199.000,00	são josé dos pinhais	afonso pena	3	1
R$ 258.000,00	curitiba	uberaba	3	1
R$ 2.290.000,00	curitiba	ecoville	3	3
R$ 275.000,00	são josé dos pinhais	boneca do iguacu	2	1
R$ 247.000,00	são josé dos pinhais	pedro moro	2	1
R$ 699.000,00	são josé dos pinhais	pedro moro	4	2
R$ 420.000,00	curitiba	centro	3	1
R$ 135.000,00	curitiba	santa cândida	3	1
R$ 540.000,00	curitiba	água verde	3	1
R$ 230.000,00	são josé dos pinhais	centro	3	1
R$ 135.000,00	curitiba	sítio cercado	2	1
R$ 168.000,00	são josé dos pinhais	centro	2	1
R$ 215.000,00	são josé dos pinhais	boneca do iguacu	3	1
R$ 125.000,00	são josé dos pinhais	colonia rio grande	2	1
R$ 220.000,00	são josé dos pinhais	afonso pena	3	1
R$ 1.800.000,00	curitiba	batel	4	4
R$ 731.069,00	curitiba	bigorrilho	2	1
R$ 625.000,00	curitiba	água verde	3	2
R$ 879.000,00	curitiba	batel	3	2
R$ 875.567,00	curitiba	juvevê	2	1
R$ 1.100.000,00	curitiba	batel	3	4
R$ 369.000,00	curitiba	fanny	2	1
R$ 394.000,00	curitiba	fanny	2	1
R$ 380.000,00	curitiba	fanny	2	1
R$ 369.000,00	curitiba	fanny	2	1
R$ 239.000,00	são josé dos pinhais	roseira de são sebastião	2	1
R$ 3.590.000,00	curitiba	ecoville	3	5
R$ 175.000,00	são josé dos pinhais	cidade jardim	2	1
R$ 670.000,00	curitiba	batel	3	2
R$ 2.759.279,00	curitiba	juvevê	3	3
R$ 267.520,00	curitiba	centro	1	0
R$ 922.694,00	curitiba	bigorrilho	3	2
R$ 5.466.300,00	curitiba	cabral	3	3
R$ 180.000,00	são josé dos pinhais	afonso pena	3	1
R$ 292.850,00	curitiba	cidade industrial de curitiba	3	1
R$ 239.900,00	curitiba	novo mundo		
R$ 219.900,00	curitiba	novo mundo		
R$ 419.900,00	curitiba	capão raso	3	1
R$ 219.900,00	curitiba	fanny	2	1
R$ 219.900,00	curitiba	fanny	2	1
R$ 158.000,00	são josé dos pinhais	italia	2	1
R$ 850.000,00	curitiba	champagnat	3	4
R$ 1.939.845,51	curitiba	ahú	3	3
R$ 250.000,00	são josé dos pinhais	afonso pena	2	2
R$ 1.333.453,51	curitiba	mercês	3	2
R$ 890.685,43	curitiba	mercês	2	2
R$ 735.460,49	curitiba	ecoville	3	2
R$ 239.900,00	são josé dos pinhais	afonso pena	3	
R$ 220.000,00	são josé dos pinhais	sao marcos	2	
R$ 280.000,00	são josé dos pinhais	cidade jardim	3	1
R$ 630.000,00	curitiba	centro	3	1
R$ 215.000,00	são josé dos pinhais	afonso pena	3	1
R$ 210.000,00	curitiba	novo mundo	2	2
R$ 578.100,00	são josé dos pinhais	sao pedro	3	
R$ 165.000,00	são josé dos pinhais	afonso pena	2	
R$ 200.000,00	curitiba	cajuru	3	
R$ 3.600.000,00	curitiba	ecoville	3	4
R$ 1.450.000,00	curitiba	batel	3	3
R$ 440.000,00	curitiba	centro	3	1
R$ 184.900,00	são josé dos pinhais	afonso pena	3	1
R$ 240.000,00	são josé dos pinhais	jardim monte líbano	3	1
R$ 240.000,00	curitiba	pinheirinho	2	
R$ 2.440.000,00	curitiba	batel	2	3
R$ 175.000,00	curitiba	rebouças	1	
R$ 130.000,00	colombo	são gabriel	2	1
R$ 120.000,00	curitiba	centro	1	
R$ 795.000,00	curitiba	batel	3	1
R$ 595.000,00	são josé dos pinhais	silveira da motta	3	2
R$ 1.500.000,00	curitiba	batel	4	3
R$ 189.000,00	são josé dos pinhais	sao marcos	2	1
R$ 160.000,00	são josé dos pinhais	afonso pena	2	1
R$ 259.000,00	curitiba	tingui	2	1
R$ 750.000,00	curitiba	batel	3	1
R$ 160.000,00	curitiba	sítio cercado	2	1
R$ 420.000,00	são josé dos pinhais	afonso pena	3	2
R$ 639.900,00	curitiba	água verde	3	1
R$ 7.414.800,00	curitiba	bigorrilho	4	5
R$ 3.150.000,00	curitiba	ecoville	3	4
R$ 139.000,00	curitiba	sítio cercado	2	1
R$ 3.140.000,00	curitiba	cabral	3	3
R$ 368.380,24	curitiba	cajuru	3	2
R$ 1.844.625,74	curitiba	ahú	3	3
R$ 3.249.789,00	curitiba	cabral	3	3
R$ 797.096,02	curitiba	água verde	2	2
R$ 1.111.635,42	curitiba	água verde	3	2
R$ 851.921,56	curitiba	água verde	2	2
